Sector_BusEq,Sector_Chems,Sector_Durbl,Sector_Enrgy,Sector_Hlth,Sector_Manuf,Sector_Money,Sector_NoDur,Sector_Other,Sector_Shops,Sector_Telcm,Sector_Utils,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,ROA - Return On Assets,Operating Cash Flow Per Share,Free Cash Flow Per Share
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3755,0.4411,0.7989,48.4036,2.3994,2.3994,-3.6614,11.5521,0.4886,-1.3054,-0.6438,0.1166,-0.2409
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3755,0.4411,0.7989,48.4036,2.3994,2.3994,-3.6614,11.5521,0.4886,-1.3054,-0.6438,0.1166,-0.2409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8883,0.6267,1.8419,36.8309,13.1278,13.1278,4.0754,-1.4865,0.3791,1.6672,0.4782,-0.3728,-1.0226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8883,0.6267,1.8419,36.8309,13.1278,13.1278,4.0754,-1.4865,0.3791,1.6672,0.4782,-0.3728,-1.0226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8883,0.6267,1.8419,36.8309,13.1278,13.1278,4.0754,-1.4865,0.3791,1.6672,0.4782,-0.3728,-1.0226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8883,0.6267,1.8419,36.8309,13.1278,13.1278,4.0754,-1.4865,0.3791,1.6672,0.4782,-0.3728,-1.0226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8883,0.6267,1.8419,36.8309,13.1278,13.1278,4.0754,-1.4865,0.3791,1.6672,0.4782,-0.3728,-1.0226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9216,0.3522,0.5436,59.0372,34.6049,34.6049,30.3361,8.9918,0.0684,3.4447,2.0678,-0.1564,-1.6591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9216,0.3522,0.5436,59.0372,34.6049,34.6049,30.3361,8.9918,0.0684,3.4447,2.0678,-0.1564,-1.6591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9216,0.3522,0.5436,59.0372,34.6049,34.6049,30.3361,8.9918,0.0684,3.4447,2.0678,-0.1564,-1.6591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1573,0.2805,0.3959,17.3548,-6.2265,-6.2265,-7.5513,-7.5955,1.8138,-34.6234,-13.2559,7.7892,7.6019
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1346,0.6366,1.752,75.0984,37.5715,37.5715,32.5163,20.8042,0.3416,25.5176,7.3098,0.3032,0.2924
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1346,0.6366,1.752,75.0984,37.5715,37.5715,32.5163,20.8042,0.3416,25.5176,7.3098,0.3032,0.2924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4752,0.612,1.7013,79.5621,44.198,44.198,37.536,37.4293,0.3622,40.5158,13.5581,-0.1707,-1.0036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4752,0.612,1.7013,79.5621,44.198,44.198,37.536,37.4293,0.3622,40.5158,13.5581,-0.1707,-1.0036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4752,0.612,1.7013,79.5621,44.198,44.198,37.536,37.4293,0.3622,40.5158,13.5581,-0.1707,-1.0036
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2932,0.0856,0.1182,14.3447,7.2029,7.2029,7.572,5.4705,1.9035,22.1607,10.6341,0.9532,0.0601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4853,0.1256,0.159,16.8002,3.4673,3.4673,3.2828,2.0595,2.8913,14.5294,5.9544,-1.1894,-1.2399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4853,0.1256,0.159,16.8002,3.4673,3.4673,3.2828,2.0595,2.8913,14.5294,5.9544,-1.1894,-1.2399
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.498,0.2817,0.3922,68.0906,-46.4509,-46.4509,-52.6214,-47.5512,0.1434,-9.1683,-5.2645,-5.7058,-8.4713
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3217,0.366,0.5796,14.3605,4.1414,4.1414,3.9206,2.5803,3.215,22.432,8.3977,0.0474,-0.6069
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3849,0.9764,58.7414,31.5458,12.7975,12.7975,9.6472,4.9006,1.2609,682.7586,6.9915,0.6652,0.5728
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3849,0.9764,58.7414,31.5458,12.7975,12.7975,9.6472,4.9006,1.2609,682.7586,6.9915,0.6652,0.5728
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4039,0.417,0.7152,18.7423,1.6883,1.6883,-1.4727,-2.5167,1.2487,-6.3672,-2.7843,2.7042,2.5196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4039,0.417,0.7152,18.7423,1.6883,1.6883,-1.4727,-2.5167,1.2487,-6.3672,-2.7843,2.7042,2.5196
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282,0.4445,0.8002,87.6934,-253.641,-253.641,-260.002,-213.7467,0.2788,-138.9736,-59.5624,-0.9891,2.6655
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282,0.4445,0.8002,87.6934,-253.641,-253.641,-260.002,-213.7467,0.2788,-138.9736,-59.5624,-0.9891,2.6655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0959,0.384,0.8266,40.4371,12.7645,12.7645,11.5495,9.3476,0.9606,21.6314,8.1586,0.3612,0.3681
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7068,0.4968,0.9873,54.4067,5.7266,5.7266,-2.1807,-2.4155,0.3649,-2.0976,-0.8814,0.3032,0.2692
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7235,0.6294,1.6981,20.511,16.0359,16.0359,10.1578,7.3076,0.8735,19.7146,6.3832,0.1451,-0.0196
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7235,0.6294,1.6981,20.511,16.0359,16.0359,10.1578,7.3076,0.8735,19.7146,6.3832,0.1451,-0.0196
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7723,0.2771,0.4387,60.3002,15.8226,15.8226,40.9191,28.2217,0.4303,24.4594,12.1568,-1.1614,-1.0945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3408,0.4701,0.8873,19.3873,8.0138,8.0138,7.3451,4.9909,0.9626,10.2259,4.8041,4.9973,5.1109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3408,0.4701,0.8873,19.3873,8.0138,8.0138,7.3451,4.9909,0.9626,10.2259,4.8041,4.9973,5.1109
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5278,0.4699,0.8864,57.268,19.8236,19.8236,16.1109,17.1869,0.4491,17.7254,7.6416,0.0585,-0.0533
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5278,0.4699,0.8864,57.268,19.8236,19.8236,16.1109,17.1869,0.4491,17.7254,7.6416,0.0585,-0.0533
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1064,0.5328,1.1406,55.4686,16.2104,16.2104,12.9435,14.9128,0.3924,15.0587,5.8488,0.0992,0.2412
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4734,0.2577,0.4407,64.6955,19.4069,19.4069,19.7767,13.0295,0.5364,15.2255,6.9885,-0.2753,-0.3425
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3529,0.3603,0.7425,64.0389,28.6087,28.6087,28.1271,22.5322,0.4712,28.5276,10.6162,0.5645,0.2435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5406,0.5503,1.3198,73.4732,14.4692,14.4692,47.5415,41.3874,0.4759,74.5109,20.7184,2.4599,-1.698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5704,0.6166,1.6147,25.2406,9.7855,9.7855,7.1304,5.3565,0.5463,10.5074,2.958,5.0796,4.2506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.531,0.2407,0.5095,27.6057,9.9033,9.9033,8.5077,6.8171,0.9418,12.0343,6.4239,1.7626,-0.8255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8202,0.3413,0.548,38.8447,30.0209,53.0402,26.6028,24.5209,0.4716,25.9466,11.6019,0.193,0.2615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8202,0.3413,0.548,38.8447,30.0209,53.0402,26.6028,24.5209,0.4716,25.9466,11.6019,0.193,0.2615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8202,0.3413,0.548,38.8447,30.0209,53.0402,26.6028,24.5209,0.4716,25.9466,11.6019,0.193,0.2615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8202,0.3413,0.548,38.8447,30.0209,53.0402,26.6028,24.5209,0.4716,25.9466,11.6019,0.193,0.2615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2392,0.9834,59.3776,72.0991,43.1605,43.1605,43.8173,29.6524,0.7141,2345.02,21.5464,0.5975,0.4393
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0241,0.2827,0.4011,19.3125,14.3761,14.3761,12.4032,11.2464,0.5115,10.4736,5.7609,0.0073,-0.2798
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0417,0.227,0.3479,100.0,28.3237,28.3237,22.868,16.5376,0.3274,11.9552,6.1289,-0.0333,6.6409
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0417,0.227,0.3479,100.0,28.3237,28.3237,22.868,16.5376,0.3274,11.9552,6.1289,-0.0333,6.6409
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0417,0.227,0.3479,100.0,28.3237,28.3237,22.868,16.5376,0.3274,11.9552,6.1289,-0.0333,6.6409
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4918,0.6457,1.9214,26.2783,5.3558,5.3558,2.0786,2.8979,0.7694,9.8247,2.1597,1.4009,1.1757
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056,0.215,0.3407,43.8428,-5.6462,-5.6462,-4.4979,-2.6623,0.2841,-1.21,-0.7216,-0.0631,-0.0324
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4712,0.5031,1.0143,5.0223,0.6393,0.6393,0.2772,-0.05,2.5244,1.8635,0.7541,1.663,1.688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4567,0.6323,1.7241,7.6909,-0.8908,-0.8908,-1.5965,-2.0997,2.1118,-11.0443,-3.365,0.3143,-3.3591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4567,0.6323,1.7241,7.6909,-0.8908,-0.8908,-1.5965,-2.0997,2.1118,-11.0443,-3.365,0.3143,-3.3591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4567,0.6323,1.7241,7.6909,-0.8908,-0.8908,-1.5965,-2.0997,2.1118,-11.0443,-3.365,0.3143,-3.3591
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4616,0.0783,0.0992,45.9691,13.6433,13.6433,13.7414,10.6957,1.4169,25.7575,15.1549,0.9827,0.924
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8042,0.1398,0.1663,46.241,13.9054,13.9054,14.2791,11.6135,1.5144,30.6739,17.5874,-0.6953,-0.8027
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8042,0.1398,0.1663,46.241,13.9054,13.9054,14.2791,11.6135,1.5144,30.6739,17.5874,-0.6953,-0.8027
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1011,0.7195,2.6171,20.9181,0.0143,0.0143,-12.1393,-1.5997,0.2937,-7.7657,-1.7656,-0.1089,-0.3507
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1011,0.7195,2.6171,20.9181,0.0143,0.0143,-12.1393,-1.5997,0.2937,-7.7657,-1.7656,-0.1089,-0.3507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6894,0.7775,3.5819,26.9955,-32.8602,-32.8602,-40.4445,-51.9306,0.3749,-116.5072,-19.2537,-0.354,-1.317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6894,0.7775,3.5819,26.9955,-32.8602,-32.8602,-40.4445,-51.9306,0.3749,-116.5072,-19.2537,-0.354,-1.317
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3761,0.2404,0.3164,55.5105,16.211,16.211,16.1256,13.4772,0.6502,14.2825,8.7627,0.0515,0.1033
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3761,0.2404,0.3164,55.5105,16.211,16.211,16.1256,13.4772,0.6502,14.2825,8.7627,0.0515,0.1033
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3761,0.2404,0.3164,55.5105,16.211,16.211,16.1256,13.4772,0.6502,14.2825,8.7627,0.0515,0.1033
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3761,0.2404,0.3164,55.5105,16.211,16.211,16.1256,13.4772,0.6502,14.2825,8.7627,0.0515,0.1033
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3761,0.2404,0.3164,55.5105,16.211,16.211,16.1256,13.4772,0.6502,14.2825,8.7627,0.0515,0.1033
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9924,0.8309,4.9388,46.7505,18.5762,18.5762,11.3157,9.5449,0.8244,75.7803,8.8613,2.4115,1.9236
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7492,0.4683,0.8819,33.8437,-8.8787,-6.2656,-8.8787,-9.8485,0.574,-13.6063,-5.6417,67.4061,-47.2403
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7492,0.4683,0.8819,33.8437,-8.8787,-6.2656,-8.8787,-9.8485,0.574,-13.6063,-5.6417,67.4061,-47.2403
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7492,0.4683,0.8819,33.8437,-8.8787,-6.2656,-8.8787,-9.8485,0.574,-13.6063,-5.6417,67.4061,-47.2403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8423,0.5071,1.0289,80.1249,-34.7009,-34.7009,-39.6705,-21.5472,0.2682,-18.7331,-5.7796,-0.5898,-1.8913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8423,0.5071,1.0289,80.1249,-34.7009,-34.7009,-39.6705,-21.5472,0.2682,-18.7331,-5.7796,-0.5898,-1.8913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8423,0.5071,1.0289,80.1249,-34.7009,-34.7009,-39.6705,-21.5472,0.2682,-18.7331,-5.7796,-0.5898,-1.8913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8423,0.5071,1.0289,80.1249,-34.7009,-34.7009,-39.6705,-21.5472,0.2682,-18.7331,-5.7796,-0.5898,-1.8913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8179,0.6565,2.1639,24.8668,24.8668,24.8668,17.2883,13.282,0.2759,16.7947,3.6505,2.3471,2.0159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8179,0.6565,2.1639,24.8668,24.8668,24.8668,17.2883,13.282,0.2759,16.7947,3.6505,2.3471,2.0159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8175,0.6458,2.0895,27.0261,27.0261,27.0261,20.0595,17.1419,0.2565,19.1227,4.4015,-0.0537,-0.2711
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5389,0.5161,1.0665,32.2742,4.511,4.511,2.0929,1.809,0.6645,5.5159,1.202,-1.7553,-1.8029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5389,0.5161,1.0665,32.2742,4.511,4.511,2.0929,1.809,0.6645,5.5159,1.202,-1.7553,-1.8029
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9141,0.5588,1.2667,31.7193,16.6627,16.6627,15.8336,11.1228,1.6644,61.5648,18.5503,3.3528,-2.2684
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2539,0.5937,1.6743,38.9574,10.1662,10.1662,5.7052,5.9165,0.8149,14.1973,3.5719,-0.0898,-0.356
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2539,0.5937,1.6743,38.9574,10.1662,10.1662,5.7052,5.9165,0.8149,14.1973,3.5719,-0.0898,-0.356
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2539,0.5937,1.6743,38.9574,10.1662,10.1662,5.7052,5.9165,0.8149,14.1973,3.5719,-0.0898,-0.356
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2539,0.5937,1.6743,38.9574,10.1662,10.1662,5.7052,5.9165,0.8149,14.1973,3.5719,-0.0898,-0.356
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2539,0.5937,1.6743,38.9574,10.1662,10.1662,5.7052,5.9165,0.8149,14.1973,3.5719,-0.0898,-0.356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8657,0.5614,1.2832,37.761,9.7956,9.7956,8.7739,5.331,1.4609,29.5082,7.788,-0.3751,-0.7608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0354,0.7624,3.2204,36.4965,7.6262,7.6262,6.7604,4.156,1.8754,68.8863,7.7942,6.6915,5.4471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0354,0.7624,3.2204,36.4965,7.6262,7.6262,6.7604,4.156,1.8754,68.8863,7.7942,6.6915,5.4471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.126,0.4352,0.8281,65.1603,27.4379,27.4379,23.2328,14.7465,0.3079,12.7667,4.5578,0.2252,-0.9901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6925,0.4217,1.1069,54.7791,17.1663,17.1663,12.3594,7.4197,0.2358,6.8764,1.7496,-1.1856,-1.0962
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9636,0.1747,0.2844,65.4594,17.8161,17.8161,16.1431,35.2928,0.383,9.1128,5.3422,-0.8491,-0.699
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0708,0.3507,0.5677,8.762,6.174,6.174,5.4361,3.2078,1.3515,9.6415,4.9857,0.8186,2.4884
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3761,0.2404,0.3164,55.5105,16.211,16.211,16.1256,13.4772,0.6502,14.2825,8.7627,0.0515,0.1033
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3761,0.2404,0.3164,55.5105,16.211,16.211,16.1256,13.4772,0.6502,14.2825,8.7627,0.0515,0.1033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0896,0.4075,0.6879,51.3977,17.6048,17.6048,16.9369,10.784,1.1047,38.5541,11.9132,3.0531,2.5731
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0896,0.4075,0.6879,51.3977,17.6048,17.6048,16.9369,10.784,1.1047,38.5541,11.9132,3.0531,2.5731
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5872,0.3929,0.6539,54.3863,15.4507,15.4507,12.4062,7.6908,0.3339,6.4636,2.5682,3.001,3.0858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5872,0.3929,0.6539,54.3863,15.4507,15.4507,12.4062,7.6908,0.3339,6.4636,2.5682,3.001,3.0858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5097,0.0111,0.2474,33.3702,4.6253,4.6253,4.2783,3.1527,0.8366,4.8363,2.6375,-2.1708,-2.3072
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857,0.4982,0.9928,68.9712,-14.456,-14.456,-7.138,-5.0964,0.1398,-1.7353,-0.7124,-5.9295,-1.7225
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857,0.4982,0.9928,68.9712,-14.456,-14.456,-7.138,-5.0964,0.1398,-1.7353,-0.7124,-5.9295,-1.7225
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742,0.2197,0.3411,53.4936,-77.5962,-75.4728,-77.5962,-62.7324,0.2875,-33.4538,-18.7657,-9.7928,-5.2463
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742,0.2197,0.3411,53.4936,-77.5962,-75.4728,-77.5962,-62.7324,0.2875,-33.4538,-18.7657,-9.7928,-5.2463
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742,0.2197,0.3411,53.4936,-77.5962,-75.4728,-77.5962,-62.7324,0.2875,-33.4538,-18.7657,-9.7928,-5.2463
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4636,0.3351,0.5041,19.7675,12.205,12.205,10.979,7.5426,0.8931,14.6327,6.7359,-1.0331,0.5368
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4636,0.3351,0.5041,19.7675,12.205,12.205,10.979,7.5426,0.8931,14.6327,6.7359,-1.0331,0.5368
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4636,0.3351,0.5041,19.7675,12.205,12.205,10.979,7.5426,0.8931,14.6327,6.7359,-1.0331,0.5368
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1607,0.394,0.6662,17.3122,9.08,9.08,7.2595,4.7162,0.8307,10.3622,3.8916,-1.9209,-2.1285
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1607,0.394,0.6662,17.3122,9.08,9.08,7.2595,4.7162,0.8307,10.3622,3.8916,-1.9209,-2.1285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8425,0.5523,1.5819,17.4635,12.687,12.687,11.752,7.146,0.6845,41.6488,5.4426,3.1868,3.1945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7226,0.4819,1.0843,56.2657,12.9624,12.9624,7.4357,3.4478,0.4462,4.3107,1.5458,0.4744,0.8322
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7226,0.4819,1.0843,56.2657,12.9624,12.9624,7.4357,3.4478,0.4462,4.3107,1.5458,0.4744,0.8322
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7226,0.4819,1.0843,56.2657,12.9624,12.9624,7.4357,3.4478,0.4462,4.3107,1.5458,0.4744,0.8322
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7226,0.4819,1.0843,56.2657,12.9624,12.9624,7.4357,3.4478,0.4462,4.3107,1.5458,0.4744,0.8322
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2117,0.9291,13.0979,28.8106,11.0088,11.0088,6.0005,3.8564,1.1455,86.2899,4.4176,-0.5694,-1.526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8566,0.3642,0.5727,12.4279,2.0501,2.0501,1.7723,1.0487,3.5233,10.4181,3.7281,4.4109,4.9593
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5212,0.4528,1.2188,18.505,11.3171,11.3171,10.6206,7.1527,0.9213,20.1208,6.5901,-0.7248,3.8482
